"","X","Y","religion"
"2002",35.105761,31.4614988,"muslim"
"2003",35.1728522,32.7816114,"jewish"
"2004",35.0059559,31.9737691,"muslim"
"2005",35.4557536,31.8553317,"christian"
"2006",34.2588058,31.2671364,"muslim"
"2007",34.2680272,31.2580868,"muslim"
"2008",35.6211006,33.2227464,"jewish"
"2009",35.2229094,31.7808347,"christian"
"2010",35.343545,32.2946827,"muslim"
"2011",35.3433545,32.2923379,"muslim"
"2012",35.3431507,32.2918527,"muslim"
"2013",35.3453984,32.290914,"muslim"
"2014",34.3227882,31.3439639,"muslim"
"2015",35.5708433,33.2130728,"jewish"
"2016",34.3699532,31.3921556,"muslim"
"2017",34.4797381,31.5616277,"muslim"
"2018",34.4587435,31.4948265,"muslim"
"2019",35.1716892,31.8486186,"jewish"
"2020",35.3478327,31.9616107,"jewish"
"2021",35.3469931,31.9596566,"jewish"
"2022",35.349544,31.9574542,"jewish"
"2023",34.2426319,31.3170726,"muslim"
"2024",34.4663835,31.5385359,"muslim"
"2025",34.3099178,31.3077159,"muslim"
"2026",34.3091959,31.3059024,"muslim"
"2027",34.4696512,31.5365867,"muslim"
"2028",34.9684085,31.5661156,"muslim"
"2029",35.0736561,31.9981738,"muslim"
"2030",34.7960929,32.0124355,"jewish"
"2031",34.8135061,31.3666436,"jewish"
"2032",34.9102941,32.3798267,"jewish"
"2033",34.9104698,32.3921464,"jewish"
"2034",35.3777435,32.3338917,"muslim"
"2035",35.3701294,32.3226024,"muslim"
"2036",34.7958854,31.2605308,"jewish"
"2037",34.7965307,31.2603392,"jewish"
"2038",34.9332789,32.0147793,"jewish"
"2039",34.8915164,31.3304979,"jewish"
"2040",34.9780436,31.4152203,"muslim"
"2041",34.9806258,31.4145531,"muslim"
"2042",35.088896,31.439121,"muslim"
"2043",34.9749367,31.40955,"muslim"
"2044",34.9755892,31.4128511,"muslim"
"2045",34.9841014,31.4173713,"muslim"
"2046",34.9008439,32.3505417,"jewish"
"2047",34.4351101,31.5200544,"muslim"
"2048",34.4350559,31.5201229,"muslim"
"2049",35.107325,31.5442442,"muslim"
"2050",34.7760625,31.8926565,"jewish"
"2051",35.1914938,32.3216023,"muslim"
"2052",35.0268377,31.6106603,"muslim"
"2053",35.2076807,31.7043016,"christian"
"2054",35.2075928,31.7042822,"christian"
"2055",35.2214716,32.1390159,"muslim"
"2056",35.1470693,32.7476852,"muslim"
"2057",34.9186226,32.0778332,"jewish"
"2058",34.9152416,32.0806326,"jewish"
"2059",35.2950089,32.4617295,"muslim"
"2060",35.0791789,32.1110792,"muslim"
"2061",34.4407799,31.5083596,"muslim"
"2062",35.3134512,32.8596393,"muslim"
"2063",35.0447662,32.0935141,"muslim"
"2064",34.3071438,31.3468115,"muslim"
"2065",35.2809823,32.904997,"jewish"
"2066",35.2969512,32.863433,"muslim"
"2067",35.1815692,32.8266648,"muslim"
"2068",35.1881656,32.8258927,"muslim"
"2069",35.198357,32.8589982,"muslim"
"2070",35.1647597,32.7013432,"jewish"
"2071",35.1682233,32.7046176,"jewish"
"2072",35.0445026,32.4135853,"muslim"
"2073",34.9551873,32.5977785,"muslim"
"2074",34.9539056,32.602688,"muslim"
"2075",35.1360034,32.7689215,"muslim"
"2076",34.4883528,31.5236529,"muslim"
"2077",34.2988027,31.3448494,"muslim"
"2078",34.2949912,31.3493764,"muslim"
"2079",34.3103685,31.3342163,"muslim"
"2080",34.4742798,31.503509,"muslim"
"2081",34.4733234,31.5132589,"muslim"
"2082",34.4744099,31.5175099,"muslim"
"2083",34.4625617,31.504092,"muslim"
"2084",34.5028719,31.5313002,"muslim"
"2085",34.4748853,31.5400487,"muslim"
"2086",34.4773441,31.4919841,"muslim"
"2087",34.4036987,31.4736691,"muslim"
"2088",34.3771699,31.4340554,"muslim"
"2089",34.4351496,31.5200774,"muslim"
"2090",34.3656286,31.4246727,"muslim"
"2091",34.5361673,31.5415805,"muslim"
"2092",34.5429782,31.5339871,"muslim"
"2093",34.5038248,31.5509625,"muslim"
"2094",34.4650621,31.4935961,"muslim"
"2095",34.4844323,31.5051356,"muslim"
"2096",34.4677668,31.5104128,"muslim"
"2097",34.2890298,31.3458559,"muslim"
"2098",34.287214,31.3491167,"muslim"
"2099",34.3004038,31.3556531,"muslim"
"2100",34.2332842,31.3195632,"muslim"
"2101",34.2370212,31.3161033,"muslim"
"2102",34.4760549,31.5141979,"muslim"
"2103",34.3227092,31.3437069,"muslim"
"2104",34.4659454,31.5126448,"muslim"
"2105",34.296857,31.3428718,"muslim"
"2106",34.2941672,31.3604198,"muslim"
"2107",34.4706476,31.5000419,"muslim"
"2108",35.0926757,32.7514824,"jewish"
"2109",34.5575541,31.6784399,"jewish"
"2110",34.9768487,31.5584446,"muslim"
"2111",34.9816513,31.5599134,"muslim"
"2112",34.9737016,31.5571903,"muslim"
"2113",35.1347226,31.3834087,"jewish"
"2114",34.6771934,31.3247169,"jewish"
"2115",35.5015634,32.9685363,"jewish"
"2116",35.2228777,31.9446595,"jewish"
"2117",35.0886065,31.5156454,"muslim"
"2118",35.8066361,32.8440533,"jewish"
"2119",35.1648278,32.9554017,"christian"
"2120",34.7629563,32.0404246,"jewish"
"2121",35.2543737,32.2205266,"muslim"
"2122",35.2220167,31.9413787,"jewish"
"2123",34.9622991,32.8223974,"jewish"
"2124",34.7472605,31.3994167,"muslim"
"2125",35.2098935,31.7807989,"jewish"
"2126",35.2094724,31.7802895,"jewish"
"2127",35.208944,31.7819121,"jewish"
"2128",35.2115692,31.7819959,"jewish"
"2129",35.2036361,32.3206234,"muslim"
"2130",35.1995306,32.3190227,"muslim"
"2131",35.2012356,32.3220101,"muslim"
"2132",35.2217224,31.9354366,"jewish"
"2133",35.2231754,31.9465956,"jewish"
"2134",35.0852611,32.0645241,"muslim"
"2135",34.4474779,31.5085778,"muslim"
"2136",35.2108393,31.7824429,"jewish"
"2137",34.507865,31.5472606,"muslim"
"2138",34.3049698,31.3394686,"muslim"
"2139",35.2485203,32.2260452,"muslim"
"2140",35.1244617,32.7058784,"jewish"
"2141",34.8378251,32.0737708,"jewish"
"2142",34.8418558,32.0723048,"jewish"
"2143",34.8415939,32.0719779,"jewish"
"2144",34.8348101,32.0834453,"jewish"
"2145",34.8575977,31.9853797,"jewish"
"2146",34.9428115,32.5663037,"jewish"
"2147",34.8534699,32.3314629,"jewish"
"2148",34.8533503,32.3313956,"jewish"
"2149",34.4818577,31.5310903,"muslim"
"2150",35.191853,32.6464103,"jewish"
"2151",35.2042574,31.7029427,"christian"
"2152",35.1042812,31.54532,"muslim"
"2153",34.2653774,31.3057455,"muslim"
"2154",35.0465231,32.0196028,"jewish"
"2155",35.0471561,32.0195528,"jewish"
"2156",35.2308489,31.7792999,"christian"
"2157",35.2294502,31.7781155,"christian"
"2158",35.2297157,31.7781143,"christian"
"2159",35.229705,31.778177,"christian"
"2160",35.2297063,31.778234,"christian"
"2161",34.9061049,32.5350417,"muslim"
"2162",35.3662758,32.0816742,"muslim"
"2163",35.0289067,32.3238273,"muslim"
"2164",34.4333392,31.523078,"muslim"
"2165",34.4061895,31.4492791,"muslim"
"2166",34.3905028,31.4543282,"muslim"
"2167",35.209347,31.7794265,"jewish"
"2168",35.2109228,31.7845885,"jewish"
"2169",35.2106425,31.7838316,"jewish"
"2170",34.6893817,31.8201808,"jewish"
"2171",34.4705854,31.5069807,"muslim"
"2172",35.0564357,32.330898,"muslim"
"2173",35.2305155,31.7808656,"muslim"
"2174",35.2763939,33.0767555,"christian"
"2175",35.0327317,32.3205899,"muslim"
"2176",35.2366975,31.7768933,"muslim"
"2177",35.05397,32.3161472,"muslim"
"2178",35.2307383,31.7816414,"muslim"
"2179",35.1120494,31.5191214,"muslim"
"2180",35.2075048,31.7048193,"christian"
"2181",35.2460549,31.7805722,"muslim"
"2182",35.3378691,32.7484175,"christian"
"2183",35.0038724,32.8126721,"muslim"
"2184",35.3212528,32.7037394,"christian"
"2185",35.3188142,32.7065649,"jewish"
"2186",35.2442221,31.7792383,"christian"
"2187",35.1719901,32.0759015,"muslim"
"2188",35.2343379,31.78213,"muslim"
"2189",35.5463839,31.8369517,"christian"
"2190",35.2153355,31.686091,"muslim"
"2191",35.2318135,31.7800898,"muslim"
"2192",35.245271,32.2387297,"muslim"
"2193",34.8608517,31.2471012,"muslim"
"2194",35.0045487,32.600604,"jewish"
"2195",35.0661688,32.6336003,"jewish"
"2196",35.248451,31.6632775,"muslim"
"2197",35.248451,31.6632775,"muslim"
"2198",35.0294539,31.6230853,"muslim"
"2199",35.19694,31.7083017,"christian"
"2200",35.0955559,31.5439997,"muslim"
"2201",35.0332342,31.6162177,"muslim"
"2202",34.4797145,31.4996689,"muslim"
"2203",35.4918376,32.9687877,"jewish"
"2204",35.4905709,32.9681592,"jewish"
"2205",35.4919257,32.9682783,"jewish"
"2206",34.4829666,31.4974293,"muslim"
"2207",35.1560695,31.5695617,"muslim"
"2208",35.1979897,31.7012212,"muslim"
"2209",35.2053103,31.7538665,"jewish"
"2210",35.0631922,31.3942899,"muslim"
"2211",35.2408478,31.7784232,"christian"
"2212",35.0005513,32.8175854,"christian"
"2213",34.4636951,31.5319702,"muslim"
"2214",35.0923364,31.4464931,"muslim"
"2215",35.0966,31.4917961,"muslim"
"2216",35.1055439,31.4294627,"muslim"
"2217",34.8540764,32.1331496,"jewish"
"2218",35.1379119,32.7351213,"muslim"
"2219",35.2448452,31.7780444,"christian"
"2220",35.2136429,31.7835748,"jewish"
"2221",34.4459022,31.5156367,"muslim"
"2222",34.4620777,31.5354026,"muslim"
"2223",35.1980235,31.7017927,"muslim"
"2224",34.9128806,32.2712171,"jewish"
"2225",35.2174618,31.8899032,"muslim"
"2226",35.2263334,31.7951807,"jewish"
"2227",35.1062603,31.5268521,"muslim"
"2228",34.8423695,32.0458166,"jewish"
"2229",35.2165448,31.6359526,"muslim"
"2230",35.2822265,31.911708,"muslim"
"2231",34.8596422,32.1336691,"jewish"
"2232",34.8400724,32.1434082,"jewish"
"2233",35.0014447,32.7791051,"jewish"
"2234",35.2174781,31.7913176,"jewish"
"2235",34.7885284,32.0911328,"jewish"
"2236",35.101714,31.5244347,"jewish"
"2237",34.8035004,30.6068518,"jewish"
"2238",35.1847747,32.2624599,"jewish"
"2239",35.2445082,31.7791532,"christian"
"2240",34.688658,31.7026754,"jewish"
"2241",34.4059285,31.4481191,"muslim"
"2242",35.2288943,31.774485,"christian"
"2243",35.2289228,31.7746456,"christian"
"2244",34.7941552,32.0843712,"jewish"
"2245",34.7899453,32.0889309,"jewish"
"2246",35.5153462,32.8266978,"christian"
"2247",35.2290689,31.7721408,"christian"
